OBJECTID,agency,comments,mapmethod,datecurrent,uniquefireidentifier,fireyear,incidentname,pooownerunit,perimeterdatetime,gisacres,complexname,firecode,complexparentirwinid,pooresponsibleunit,state,inciwebid,localincidentidentifier,irwinid,incomplex,complexfirecode,SHAPE_Length,SHAPE_Area
14672,NPS,WFDSS,Unknown,2014/09/18 00:00:00+00,2014-CAYNP-000118,2014,Double Rock,,2014/09/17 14:00:00+00,1.58921088,,JEP9,,CAYNP,CA,,000118,{93090145-FDF7-4657-B3BB-1BDE336BEBF3},N,,0.00361193589099835,6.58890850279731e-07
14681,USFS,IR heat perimeter,Infrared Image,2012/07/23 00:00:00+00,2012-CAMNFC-001109,2012,Mill,,2012/07/20 23:28:00+00,29525.40519325,,G1CM,,CAMNFC,CA,2998,001109,,N,,0.634308935105742,0.012479687603854
14718,USFS,GPS ground,GPS-Walked/ Driven,2012/08/10 00:00:00+00,2012-CASHF-002579,2012,Parks,,2012/08/08 00:00:00+00,9.93282055,,G40P,,CASHF,CA,3092,002579,,N,,0.00997487191037279,4.32942417529715e-06
14769,Local agency,"FIMT; Incident order number",Unknown,2011/09/16 00:00:00+00,2011-CAKRN-027969,2011,Milano,,2011/09/15 22:56:00+00,25224.5135348,Breckenridge Complex,GFJ6,,CAKRN,CA,2667,027969,,Y,,0.902841555932142,0.0101292360865711
14828,FWS,WFDSS,Hand Sketch,2016/08/03 00:00:00+00,2016-AZIMR-000855,2016,Imperial,AZIMR,2016/08/02 17:00:00+00,92.69050113,,KJW7,,AZIMR,CA,4918,000855,{E651555C-F762-4C34-8065-6CB3DEE020DA},N,,0.0857443228620238,3.62024062146548e-05
14881,USFS,"WFDSS; GPS ground; named '18' in FireCode",GPS-Walked/ Driven,2012/01/19 00:00:00+00,2012-CABDF-000713,2012,Highway 18,,2012/01/13 12:00:00+00,9.10205324,,GL9H,,CABDF,CA,2749,000713,,N,,0.0108857974799536,3.6039250042482e-06
14937,CDF,,Infrared Image,2016/08/22 00:00:00+00,2016-CALNU-007582,2016,CLAYTON,CALNU,2016/08/22 00:55:00+00,3946.1167837,,KL37,,CALNU,CA,4956,007582,{6C6371BD-49A5-4D69-A2E0-E6E8445B6F18},N,,0.402847029793512,0.00165854439410569
14947,USFS,FIMT,Unknown,2016/08/15 00:00:00+00,2016-CAINF-001457,2016,HORSESHOE,CAINF,2016/08/14 19:46:00+00,372.93687209,,KLK6,,CAINF,CA,4943,001457,{CAD5787A-45CC-464C-A12E-897E375FC6B8},N,,0.0845212307194753,0.000151748509237398
14953,USFS,,Infrared Image,2016/10/27 00:00:00+00,2016-CASQF-003384,2016,Jacobson,CASQF,2016/10/27 21:27:00+00,1705.21124483,,KSJ7,,CASQF,CA,5073,003384,{E06EDD7A-DCE1-460C-B4F1-4C195F1BC202},N,,0.179714367397093,0.000691780240845468
14956,State Agency,IR heat perimeter,Infrared Image,2012/08/24 00:00:00+00,2012-CABTU-008116,2012,Mill,,2012/08/24 09:30:00+00,1616.37999458,,G56C,,CABTU,CA,3180,008116,,N,,0.133060152366007,0.000691970857929674
15323,USFS,FIMT,Unknown,2017/06/22 00:00:00+00,2017-CAANF-002273,2017,LAKE,CAANF,2017/06/20 00:00:00+00,733.26159127,,K2C5,,CAANF,CA,5252,002273,{2F692016-DA6A-469F-ACAF-1A7FF8BB39DA},N,,0.140290795513095,0.000291448743292292
17521,USFS,"WFDSS; GPS ground",GPS-Walked/ Driven,2014/04/04 00:00:00+00,2014-CACNF-000599,2014,Gun,,2014/03/18 18:00:00+00,270.08315593,,H18A,,CACNF,CA,3783,000599,,N,,0.0776848343841169,0.000105238709964916
17527,USFS,GPS air,GPS-Flight,2014/01/13 00:00:00+00,2014-CALNF-000027,2014,Campbell,,2014/01/08 15:23:00+00,864.94685154,,H07N,,CALNF,CA,3763,000027,,N,,0.129334970591754,0.000369489684772265
17528,Local Agency,,Unknown,2014/03/18 00:00:00+00,2014-CALAC-065279,2014,Pine,,2014/03/15 21:07:00+00,108.90598594,,H2CV,,CALAC,CA,,065279,,N,,0.0347446937815203,4.33916959123679e-05
17532,USFS,,Unknown,2014/05/05 00:00:00+00,2014-CABDF-006646,2014,Etiwanda,,2014/05/04 02:39:59+00,2141.84074662,,H3WV,,CABDF,CA,3848,006646,,N,,0.214691226555357,0.000847484841579913
17534,USFS,"WFDSS; GPS ground",GPS-Walked/ Driven,2014/03/26 00:00:00+00,2014-CASQF-120,2014,Soda,,2014/03/26 11:29:59+00,1557.53352513,,H1EG,,CASQF,CA,3765,QF-120,,N,,0.179300356153216,0.000631749712988319
17538,USFS,WFDSS,Unknown,2014/05/29 00:00:00+00,2014-CASHF-H2JG,2014,Popcorn,,2014/05/28 00:00:00+00,213.72840384,,H2JG,,CASHF,CA,,F-H2JG,,N,,0.0375128167397868,9.28170574053933e-05
17540,USFS,FIMT,Unknown,2014/01/21 00:00:00+00,2014-CAANF-231,2014,Colby,,2014/01/19 22:38:59+00,1951.89274166,,H1C7,,CAANF,CA,3766,NF-231,,N,,0.22237423286506,0.00077224032459911
19563,C&L,,Infrared Image,2018/11/13 00:00:00+00,2018-CAVNC-090993,2018,Hill,CASMP,2018/11/12 21:14:00+00,4381.21041634,,L6B0,,CAVNC,CA,,090993,{CC9B4AD2-BB8D-4A88-97E8-F3329ACF80EE},N,,0.377132845225423,0.0017344062977808
19567,USFS,,Infrared Image,2017/10/27 00:00:00+00,2017-ORRSF-000586,2017,Abney,ORRSF,2017/10/26 19:20:00+00,32915.55722856,Miller Complex,,{08c7d95c-95de-4ee8-ba1e-0accc382d69c},ORRSF,CA,,000586,{0D20F8E5-59D5-4BBE-A898-2BD6D2F8EB90},Y,K9PL,1.38726885977375,0.0144652830442868
19570,NPS,"WFDSS; GPS ground",GPS-Walked/ Driven,2014/11/03 00:00:00+00,2014-CAYNP-000054,2014,Cathedral,,2014/10/17 00:00:00+00,19.05944618,,H8L2,,CAYNP,CA,,000054,{1A547D09-8068-41B2-8F0B-7B9A042444F5},N,,0.0168202416230787,7.8971794753681e-06
19675,State Agency,,Unknown,2013/11/25 00:00:00+00,2013-CALNU-010188,2013,McCabe,,2013/11/25 04:21:00+00,3506.42523485,,H0VU,,CALNU,CA,,010188,,N,,0.365341029418162,0.00147158947907738
20203,State Agency,,,2015/08/13 00:00:00+00,2015-CAHUU-001499,2015,Blocksburg,,2015/08/13 02:19:00+00,283.83098827,Humboldt Complex,,{CF0A9D34-C9A3-4531-878F-A53D1FED2C93},CAHUU,CA,,001499,{5FB9A87E-38BD-40AA-87AC-6475B1D383C5},N,,0.0560756878975082,0.000121604318747747
20208,USFS,,Infrared Image,2017/12/12 00:00:00+00,2017-CAKNF-006029,2017,WALLOW,CAKNF,2017/10/13 00:13:00+00,65378.35267469,SALMON AUGUST COMPLEX,K9KE,{c5d9c872-35d6-482c-ba68-91b783796d48},CAKNF,CA,,006029,{612DB154-FE35-40B6-BD45-F705611FAEE6},Y,K9N2,2.16694108744498,0.0284941785912007
20218,USFS,,Infrared Image,2016/09/03 00:00:00+00,2016-CACNF-002642,2016,HOLY,CACNF,2016/09/03 01:21:59+00,148.8221697,,KN5G,,CACNF,CA,5001,002642,{C5157038-2EF9-49BB-89DA-6AE21238C365},N,,0.0407191069743174,5.85486187313671e-05
20230,USFS,,,2015/09/02 00:00:00+00,2015-CASHF-002052,2015,Look,,2015/09/01 23:42:59+00,7.22892284,River Complex,,{1FE0DBA3-802B-4D0A-B4F7-D0A5BBFF1D7B},CASHF,CA,4431,002052,{468FC05F-6E50-4BB3-A188-1E04C3F43E91},Y,J0HR,0.00782235611653931,3.12281088668718e-06
20237,USFS,,,2015/09/19 00:00:00+00,2015-CASRF-001389,2015,Castle,,2015/09/18 21:51:00+00,15490.29557338,South Complex,,{A0137E64-0D0C-4327-9B15-B7F625775E06},CASHF,CA,4442,001389,{16241BE3-5AA4-4EEE-BD37-20773AE8BEF2},Y,J0MZ,0.627368582088611,0.00667869871883633
20255,USFS,,,2015/09/19 00:00:00+00,2015-CASRF-001479,2015,Peak,,2015/09/19 01:05:59+00,12163.55337363,Gasquet Complex,,{7BB4E4E1-B9DD-4F00-8EF1-B3AC366FEF60},CASRF,CA,4444,001479,{B760AFDA-3059-4FDF-94E8-8D4F35823306},Y,J0PQ,0.813100263266596,0.00531548559333305
20260,State Agency,,,2015/08/13 00:00:00+00,2015-CAHUU-001498,2015,Bluford,,2015/08/13 02:19:00+00,202.7017802,Humboldt Complex,,{CF0A9D34-C9A3-4531-878F-A53D1FED2C93},CAHUU,CA,,001498,{D87247AB-2A49-4758-B8DE-6AB47E0A9281},N,,0.05515555211497,8.68083193705007e-05
20288,USFS,,,2015/07/27 00:00:00+00,2015-CACNF-002466,2015,Cutca,,2015/07/27 05:58:00+00,150.41796608,,JZ28,,CACNF,CA,4412,002466,{E841C68E-7EAF-414B-A454-626C3F35ED5E},N,,0.0475585874013233,5.89854233613192e-05
20303,USFS,,,2016/01/08 00:00:00+00,2015-CASLU-008555,2015,Cuesta,,2015/08/25 09:30:00+00,2445.94470219,,J12H,,CASLU,CA,4540,008555,{88FE2C76-E2C0-4749-8913-F1FA9BA28CC5},N,,0.208215900927034,0.000981570853184749
20333,USFS,,,2015/07/06 00:00:00+00,2015-CASNF-001058,2015,Sky,,2015/06/22 20:55:00+00,498.92065344,,JS5V,,CASNF,CA,4310,001058,{94630632-23AC-4736-9BF8-341C32528ACB},N,,0.0938379694430396,0.000205449327284335
20351,USFS,,,2015/08/29 00:00:00+00,2015-CABDF-010399,2015,Summit,,2015/08/28 18:37:59+00,55.59500044,,J2KF,,CABDF,CA,4563,010399,{0D3EA05E-0E1D-407D-A00B-6FC82B2E0E85},N,,0.0301387478799933,2.2014481394077e-05
20371,State Agency,,Unknown,2014/08/18 00:00:00+00,2014-CAMEU-007202,2014,Lodge Complex,,2014/08/17 20:38:00+00,12533.19424627,Lodge Complex,H9Y9,{3553091D-A69E-4296-9C6E-8A4BAF47F605},CAMEU,CA,,007202,{3553091D-A69E-4296-9C6E-8A4BAF47F605},Y,H9Y9,0.441575368463175,0.00533263414721823
20391,USFS,,Unknown,2013/09/27 00:00:00+00,2013-CASTF-002857,2013,Rim,,2013/09/26 09:58:00+00,256917.42637325,,HV2F,,CASTF,CA,3660,002857,,N,,3.51660626414782,0.106510085724844
20395,Other,,Unknown,2014/05/20 00:00:00+00,2014-CAMCP-001359,2014,Combat,,2014/05/19 09:17:00+00,1457.18506268,Basilone Complex,H4L7,{7158740f-470e-4d45-b4f7-679a9ff0eb16},CAMCP,CA,,001359,{F6900FE9-3808-4931-A7B1-A78DBB48001C},Y,,0.135937447734327,0.000571636206937364
20396,State Agency,,Unknown,2014/05/20 00:00:00+00,2014-CAMVU-010212,2014,Cocos,,2014/05/20 06:11:00+00,1994.78721522,San Diego Complex,H4JD,{f755a5c1-37c5-43c9-b47a-79ef1e547700},CAMVU,CA,,010212,{8C83072E-CC5C-43D5-9197-CE74C9AB83EF},Y,,0.300788960156579,0.000779861688696103
20397,Other,,Unknown,2014/05/20 00:00:00+00,2014-CAMCP-001352,2014,Pulgas,,2014/05/19 09:17:00+00,15186.14230104,Basilone Complex,H4KF,{7158740f-470e-4d45-b4f7-679a9ff0eb16},CAMCP,CA,,001352,{9ABF6114-A2DE-4A5B-873F-22DABD5595A5},Y,,0.561523565581752,0.00595077672131957
20422,Other,,Unknown,2013/10/17 00:00:00+00,2013-CAMCP-003197,2013,Deluz,,2013/10/07 16:31:59+00,2229.45969306,,HZ77,,CAMCP,CA,3741,003197,,N,,0.196703896960218,0.000874075680434735
20427,Local Agency,,Unknown,2013/05/22 00:00:00+00,2013-CALAC-118144,2013,Lake,,2013/05/21 00:00:00+00,710.59687168,,HG5G,,CALACC,CA,,118144,,N,,0.0832914379231671,0.000282340700023951
20433,USFS,,Unknown,2013/08/15 00:00:00+00,2013-CASRF-001494,2013,Swamps,,2013/08/15 00:01:59+00,381.26606894,Corral Complex,,,CASRF,CA,3634,001494,,Y,HU49,0.0674534093348648,0.000165162769034978
20437,USFS,,Unknown,2013/08/16 00:00:00+00,2013-CASRF-001494,2013,Patterson,,2013/08/15 17:00:00+00,318.92894594,Corral Complex,,,CASRF,CA,3634,001494,,Y,HU49,0.0671124260908891,0.000138251008303615
20444,State Agency,,Unknown,2013/06/04 00:00:00+00,2013-CAMVU-011025,2013,General,,2013/05/29 18:40:59+00,1270.86601946,,HH1A,,CAMVU,CA,,011025,,N,,0.177638479799251,0.000496450887382236
20453,USFS,,Unknown,2013/06/17 00:00:00+00,2013-CAMNF-000834,2013,Daves,,2013/06/15 06:29:00+00,225.71490316,,HKC8,,CAMNF,CA,3422,000834,,N,,0.0542653837060837,9.60177418443373e-05
20454,USFS,,Unknown,2013/06/18 00:00:00+00,2013-CAANF-002297,2013,Powerhouse,,2013/06/17 10:12:59+00,30267.69159665,,HH9J,,CAANF,CA,3399,002297,,N,,1.19598442909098,0.0120454094523045
20459,NPS,,Unknown,2013/09/02 00:00:00+00,2013-CAKNP-000113,2013,Windy Peak,,2013/09/01 13:30:00+00,681.37861011,,HW89,,CAKNP,CA,3705,000113,,N,,0.0884686770480241,0.000279136621606968
20469,Local Agency,,Unknown,2013/11/22 00:00:00+00,2013-CAVNC-070085,2013,Wheeler,,2013/11/21 18:14:00+00,23.67152169,,H0S4,,CAVNC,CA,,070085,,N,,0.029160129509638,9.39028988075237e-06
20481,State Agency,,Unknown,2013/07/15 00:00:00+00,2013-CAMVU-014084,2013,Chariot,,2013/07/12 22:33:00+00,7053.63419347,,HN9A,,CAMVU,CA,3494,014084,,N,,0.438073699738756,0.00275194012819824
20483,USFS,,Unknown,2013/07/12 00:00:00+00,2013-CAENF-016230,2013,Kyburz,,2013/07/11 12:10:00+00,572.01057024,,HPW2,,CAENF,CA,3497,016230,,N,,0.115580805393966,0.00023995770187879
20486,State Agency,,Unknown,2013/09/16 00:00:00+00,2013-CASHU-008265,2013,Clover,,2013/09/13 19:41:00+00,8075.77453255,,HY4Z,,CASHU,CA,,008265,,N,,0.355204783886863,0.00346976221085647
20510,State Agency,,Unknown,2013/08/22 00:00:00+00,2013-CABTU-010969,2013,Swedes,,2013/08/21 18:49:59+00,2462.23955629,,HV0E,,CABTU,CA,,010969,,N,,0.156874255944127,0.00104290015552795
20513,USFS,,Unknown,2013/08/26 00:00:00+00,2013-CABDF-011417,2013,Gobblers,,2013/08/25 20:25:00+00,391.84986002,,HWV0,,CABDF,CA,3690,011417,,N,,0.07212710506677,0.000155293975131644
20518,State Agency,,Unknown,2013/05/02 00:00:00+00,2013-CALNU-002934,2013,Yellow,,2013/05/01 20:31:00+00,83.76180399,,HE8P,,CALNU,CA,,002934,,N,,0.0539559796414555,3.50730703030772e-05
20522,USFS,,Unknown,2012/08/29 00:00:00+00,2012-CAKNF-005659,2012,Hello,,2012/08/28 16:25:00+00,977.02497774,Fort Complex,,,CAKNF,CA,3107,005659,,Y,G5F7,0.095221560480342,0.000429398378271726
20524,USFS,,Unknown,2012/08/29 00:00:00+00,2012-CAKNF-005659,2012,Lick,,2012/08/28 16:25:00+00,402.63892768,Fort Complex,,,CAKNF,CA,3107,005659,,Y,G5F7,0.0616456074834726,0.000177008766499172
20557,State Agency,,Unknown,2012/08/20 00:00:00+00,2012-CARRU-G6Y5,2012,Shoots,,2012/08/19 06:00:00+00,1.98726096,Vallecitos Complex,G6Y5,,CAMVU,CA,,,,Y,G51T,0.00354128385436561,7.79625551513235e-07
20612,Local agency,,Unknown,2011/09/14 00:00:00+00,2011-CAKRN-027969,2011,Breckenridge Complex,,2011/09/13 01:31:59+00,27397.61657005,,,,CAKRN,CA,,027969,,N,,0.706864038129886,0.0110019489691598
20616,USFS,,Unknown,2011/10/03 00:00:00+00,2011-CASQF-002087,2011,Lion,,2011/09/07 00:00:00+00,20681.53960053,,F7LZ,,CASQF,CA,2400,002087,,N,,0.824378068393378,0.00839728079194794
22951,FWS,,Unknown,2014/08/16 00:00:00+00,2014-CAANF-003975,2014,Shoemaker,,2014/08/15 16:09:59+00,190.05842586,,JB9S,,CAANF,CA,4081,003975,{8868581C-AB38-42BE-98E2-D5320B22E308},N,,0.0347285412523843,7.52878356143539e-05
22954,BLM,"WFDSS; GPS ground",GPS-Walked/ Driven,2014/07/28 00:00:00+00,2014-CANOD-003320,2014,Malt,,2014/07/28 00:00:00+00,1062.84161151,,H9BE,,CAMOD,CA,3995,003320,{DCB86AFB-2D32-4AB6-8432-8378F96ACAC2},N,,0.136159462292937,0.000467415588258838
22955,USFS,"WFDSS; GPS air",GPS-Flight,2012/08/22 00:00:00+00,2012-CASNF-001940,2012,Bear,,2012/08/17 15:59:59+00,924.37886642,,G6NB,,CASNF,CA,3119,001940,,N,,0.0895998704174326,0.000380289669078428
22960,USFS,IR heat perimeter,Infrared Image,2014/08/06 00:00:00+00,2014-CASHF-002410,2014,Coffee,,2014/08/06 01:28:59+00,4670.15101162,,H98M,,CASHF,CA,4031,002410,{7BEED09C-7C42-4580-A78F-2FC2F246C98E},N,,0.268744998106744,0.00202754091498961
22962,NPS,"WFDSS; GPS ground",GPS-Walked/ Driven,2014/07/02 00:00:00+00,2014-CABNP-000327,2014,Caldwell,,2014/07/02 11:00:00+00,11.16413671,,H6WJ,,CABNP,CA,,000327,{DDE73B73-7652-496D-8AF7-79D417857905},N,,0.0119713841676124,4.88842652237107e-06
22964,USFS,,Unknown,2012/06/19 00:00:00+00,2012-CALPCC-001439,2012,Ozena,,2012/06/19 02:18:00+00,360.82878824,,GX42,,CALPCC,CA,2920,001439,,N,,0.0765263305654641,0.000143640534512186
22971,BLM,No entry in FireCode,Unknown,2013/06/20 00:00:00+00,2012-CACDD-016497,2012,WINDY,,2012/11/08 00:00:00+00,136.89965394,,,,CACDD,CA,,016497,,N,,0.0357494805208734,5.39943755770791e-05
22974,USFS,IR heat perimeter,Infrared Image,2014/07/16 00:00:00+00,2014-CASQF-002381,2014,Nicolls,,2014/07/15 23:35:59+00,1679.21711891,,H71D,,CASQF,CA,3944,002381,{2CCDA2BF-52B2-4616-9714-A9F85198D7E3},N,,0.155394585858294,0.000676149663660825
22978,USFS,IR heat perimeter,Infrared Image,2014/08/21 00:00:00+00,2014-CALNF-003502,2014,Eiler,,2014/08/20 23:51:59+00,33176.43637547,,H98S,,CALNF,CA,4037,003502,{AC340050-5431-4BA0-AABF-997E321B9D97},N,,0.872302630787694,0.0143249492978365
22979,BLM,IR heat perimeter,Infrared Image,2014/08/24 00:00:00+00,2014-CACND-003148,2014,Way,,2014/08/24 02:58:59+00,3882.42140533,,JCZ6,,CACND,CA,4086,003148,{34CF3456-C75E-4A14-B147-670729F6F782},N,,0.221636473337495,0.00156534777410728
22980,NPS,IR heat perimeter,Infrared Image,2014/09/16 00:00:00+00,2014-CAYNP-000101,2014,Meadow,,2014/09/16 01:36:00+00,4969.22353194,,JCC9,,CAYNP,CA,4104,000101,{978F1C10-9015-4D66-805A-12AD5D39DD77},N,,0.320079057031785,0.00205580878662175
22984,USFS,WFDSS,Unknown,2014/09/25 00:00:00+00,2014-CAENF-023424,2014,Irene,,2014/09/22 00:00:00+00,93.98379591,,JEG5,,CAENF,CA,4114,023424,{08655C16-BE01-448F-8764-A018A8FBD654},N,,0.0497711594182295,3.93276481385335e-05
22988,NPS,FIMT,Unknown,2014/08/08 00:00:00+00,2014-CAYNP-000083,2014,El Portal,,2014/08/04 04:41:59+00,4687.89113046,,H9MF,,CAYNP,CA,4012,000083,{34DF1409-CCA7-4C65-9B02-FCA3E6974E3D},N,,0.259498378470134,0.00193841826964909
23032,USFS,FIMT,Unknown,2012/08/27 00:00:00+00,2012-CAMDF-000521,2012,Antelope,,2012/08/26 21:33:00+00,622.29934455,,G6SW,,CAMDF,CA,3197,000521,,N,,0.127440121658409,0.000271886009044173
23404,USFS,,Unknown,2014/08/08 00:00:00+00,2014-CAKNF-005575,2014,Little Deer,,2014/08/08 01:12:00+00,5501.8396499,,H95G,,CAKNF,CA,4038,005575,{55A35BAA-0312-49D7-B8B6-F17158F48F92},N,,0.266828090125946,0.00240735218875575
23416,USFS,,Unknown,2014/09/17 00:00:00+00,2014-CACNF-002873,2014,Silverado,,2014/09/16 11:50:00+00,959.01296465,,JD9G,,CACNF,CA,4105,002873,{D46653CB-F191-455C-B7D4-E609428986BF},N,,0.107491468298332,0.000377660362261398
23417,NPS,,Unknown,2014/10/14 00:00:00+00,2014-CAYNP-000124,2014,Dog Rock,,2014/10/11 15:01:00+00,312.3220028,,JFH9,,CAYNP,CA,4128,000124,{587F8DCA-84E2-4323-846C-3330B573404D},N,,0.0570284292353469,0.00012909630635629
23429,BLM,IR heat perimeter,Infrared Image,2012/08/08 00:00:00+00,2012-CANOD-003373,2012,Lost S-3,,2012/08/08 01:33:00+00,40884.50529426,,G4Z9,,CANOD,CA,3109,003373,,N,,1.097878647241,0.0177689227522252
23440,USFS,IR heat perimeter,Infrared Image,2012/08/03 00:00:00+00,2012-CAPNF-000998,2012,Peak,,2012/08/02 22:27:00+00,780.83970681,,G32F,,CAPNF,CA,3050,000998,,N,,0.0944224222710745,0.000333397322154852
23441,USFS,FIMT,Unknown,2012/06/28 00:00:00+00,2012-CALPF-001505,2012,Hill,,2012/06/27 16:31:00+00,689.67135676,,GY3S,,CALPF,CA,2936,001505,,N,,0.0765398988081118,0.000274658804201217
23442,USFS,WFDSS,Unknown,2012/08/08 00:00:00+00,2012-CASHF-002579,2012,Park,,2012/08/07 00:00:00+00,8.21369066,,G40P,,CASHF,CA,3092,002579,,N,,0.00905896552938038,3.58018820196359e-06
23444,NPS,"WFDSS; GPS air",GPS-Flight,2012/10/19 00:00:00+00,2012-CAYNP-001473,2012,Cascade,,2012/10/18 00:00:00+00,1704.90248497,,GX36,,CAYNP,CA,3069,001473,,N,,0.155714634155154,0.000705592625287768
23445,USFS,FIMT,Unknown,2012/08/19 00:00:00+00,2012-CASTF-002954,2012,Ramsey,,2012/08/18 21:01:00+00,1136.77587565,,G5WX,,CASTF,CA,3147,002954,,N,,0.124389829731779,0.000474401012050804
23451,USFS,FIMT,Unknown,2012/08/06 00:00:00+00,2012-CASHF-002521,2012,Salt Creek,,2012/08/05 20:12:00+00,982.11735536,,G4HN,,CASHF,CA,3075,002521,,N,,0.108446019410601,0.000424377513744016
23455,USFS,IR heat perimeter,Infrared Image,2012/07/19 00:00:00+00,2012-CASHF-002290,2012,Flat,,2012/07/18 23:29:59+00,1720.21166252,,G1YE,,CASHF,CA,3011,002290,,N,,0.147108585490585,0.00074277425675366
23456,USFS,,Unknown,2014/07/23 00:00:00+00,2014-CAMDF-000344,2014,Janes,,2014/07/08 05:52:59+00,8.8035602,Modoc July Complex,,{826d235c-63c2-4204-94db-c28d420a0d1a},CAMDF,CA,3919,000344,,Y,H6WX,0.013465817247366,3.86481366168143e-06
23469,USFS,"IR Heat Perimeter; Time Zone GMT",Infrared Image,2012/09/21 00:00:00+00,2012-CASHF-002894,2012,Stafford,,2012/09/21 08:15:00+00,4406.54081439,,G7TZ,,CASHF,CA,3235,002894,,N,,0.302612805343289,0.00189564074605755
23486,USFS,IR heat perimeter,Infrared Image,2012/06/10 00:00:00+00,2012-CASQF-001384,2012,George,,2012/06/10 02:58:59+00,1713.64412449,,GWB1,,CASQF,CA,2885,001384,,N,,0.267602619780146,0.000694596326379223
23488,BLM,FIMT,Unknown,2012/08/13 00:00:00+00,2012-CANOD-003373,2012,Lost,,2012/08/12 21:59:59+00,61516.22325918,,G4Z9,,CANOD,CA,3109,003373,,N,,2.01210460269839,0.0267491086031718
23494,USFS,,Unknown,2012/10/25 00:00:00+00,2012-CAKNF-005426,2012,Dillon,,2012/08/07 06:53:59+00,317.64888283,,G4P7,,CAKNF,CA,3084,005426,,N,,0.139676809096131,0.000138771589695153
23508,USFS,"IR Heat Perimeter; Time Zone GMT",Infrared Image,2012/09/21 00:00:00+00,2012-CASHF-002922,2012,Ward,,2012/09/21 08:15:00+00,542.55851078,,G75N,,CASHF,CA,3260,002922,,N,,0.0926901735118728,0.000235258365755966
23519,BLM,GPS,GPS-Unknown Travel Method,2013/10/25 00:00:00+00,2012-CACDD-009686,2012,Marron,,2012/07/13 00:00:00+00,73.98676836,,G0EU,,CACDD,CA,,009686,,N,,0.0244175912336971,2.87650397480398e-05
23688,C&L,Event Standard Perims,Mixed Methods,2018/06/07 00:00:00+00,2018-CALAC-166129,2018,STONE,CALAC,2018/06/05 07:51:59+00,1351.78501745,,,,CALAC,CA,5824,166129,{A7D9C0A6-F17F-4052-BB7B-A817F7EAB752},N,,0.201259252207729,0.000537267965721249
23690,USFS,,Unknown,2017/08/27 00:00:00+00,2017-CASRF-000881,2017,ZULU 1,CASRF,2017/08/26 21:06:00+00,1.2225585,Orleans Complex,,{6afb77bb-2dbe-40ef-b3c9-8ba44ee9b999},CASRF,CA,,000881,{9FBF157D-7BBB-450A-ADC6-E0243A56190C},Y,K734,0.00330613864260653,5.3362869010074e-07
23696,USFS,,Infrared Image,2017/12/12 00:00:00+00,2017-CAKNF-006016,2017,OAK,CAKNF,2017/10/13 00:53:59+00,91125.3314233,ECLIPSE COMPLEX,,{27d0f5a8-e237-461a-bdc2-bb0e478ba248},CAKNF,CA,5497,006016,{E9199515-41A1-4AED-8179-D7D181FA7395},Y,K9QB,3.71401067000306,0.0399100471417529
23698,C&L,Event Standard Perims,Unknown,2017/12/11 00:00:00+00,2017-CALAC-362189,2017,CREEK,,2017/12/10 16:02:59+00,15619.14649315,,,,CALAC,CA,5669,362189,{CC315B2A-9E5B-4333-9FD0-0EAFC15019AD},N,,0.602960851765425,0.00618994467767055
23701,USFS,WFDSS,Other,2016/11/03 00:00:00+00,2016-CASQF-003261,2016,Slate,CASQF,2016/11/02 10:27:00+00,2156.62081268,,,,CASQF,CA,5058,003261,{6ACB3205-DD5F-41BD-BA99-0348DD5CAA96},N,,0.177211867144409,0.000873247459050598
23703,USFS,IR heat perimeter,Infrared Image,2015/10/13 00:00:00+00,2015-CASHF-002133,2015,Telephone,,2015/10/10 21:48:00+00,54.82917963,Fork Complex,,{73BDB68A-DE20-4FF6-88B9-07C0061A465F},CASHF,CA,4428,002133,{858F4D8C-7113-41E7-90DA-0C27C7BCD4B9},Y,J0HS,0.0285776183108242,2.35460794695586e-05
23705,USFS,,,2015/09/19 00:00:00+00,2015-CASHF-002070,2015,York,,2015/09/18 21:51:00+00,316.27250636,South Complex,,{A0137E64-0D0C-4327-9B15-B7F625775E06},CASHF,CA,4442,002070,{9F1EBED2-56EF-469B-94F6-F20F15C47BAD},Y,J0MZ,0.0772233740540723,0.000136504567267323
23707,USFS,IR heat perimeter,Infrared Image,2015/10/13 00:00:00+00,2015-CASHF-001420,2015,Barker,,2015/10/10 21:48:00+00,3276.48240101,Fork Complex,,{73BDB68A-DE20-4FF6-88B9-07C0061A465F},CASHF,CA,4428,001420,{0BA56D46-0BD1-4ED6-A998-93B399139ED7},Y,J0HS,0.259385652258138,0.0014112642714401
23709,USFS,IR heat perimeter,Infrared Image,2015/10/13 00:00:00+00,2015-CASHF-002131,2015,Bigfoot,,2015/10/10 21:48:00+00,25.13738021,Fork Complex,,{73BDB68A-DE20-4FF6-88B9-07C0061A465F},CASHF,CA,4428,002131,{40E7B6D8-AA0F-4B5B-BBE9-6113BA1FC064},Y,J0HS,0.0134027193427247,1.0824156370096e-05
23710,USFS,IR heat perimeter,Infrared Image,2015/10/13 00:00:00+00,2015-CASHF-002032,2015,Blue,,2015/10/10 21:48:00+00,2828.02834251,Fork Complex,,{73BDB68A-DE20-4FF6-88B9-07C0061A465F},CASHF,CA,4428,002032,{32D026C2-A759-45B4-8457-36558886CC71},Y,J0HS,0.230765021083067,0.00121395059574053
